,station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,rel_hum,trap,nummosquitos,wnvpresent,tot_mos_species,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS,latitude,longitude,year_2009,year_2011,year_2013,mnth_sin,mnth_cos,year_2010,year_2012,year_2014
2388,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T073,1,0,1,1,0,0,41.773215,-87.60088,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2389,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T074,2,0,2,1,0,0,41.822536,-87.66634300000003,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2390,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T075,3,0,3,1,0,0,41.799282,-87.585487,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2391,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T076,1,0,1,0,1,0,41.794781,-87.615989,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2392,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T077,1,0,1,1,0,0,41.778748,-87.586427,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2393,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T079,6,0,6,0,1,0,41.766202,-87.562889,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2394,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T079,2,0,2,1,0,0,41.766202,-87.562889,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2395,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T079,1,0,1,0,0,0,41.766202,-87.562889,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2396,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T080,5,0,5,0,1,0,41.754676,-87.612922,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2397,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T081,2,0,2,0,1,0,41.821582,-87.62779599999998,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2398,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T081,2,0,2,0,0,0,41.821582,-87.62779599999998,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2399,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T082,1,0,1,1,0,0,41.803423,-87.642984,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2400,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T083,1,0,1,0,0,0,41.754292,-87.590773,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2401,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T114,7,0,7,1,0,0,41.798697,-87.736812,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2402,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T155,15,0,15,0,1,0,41.776156,-87.778927,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2403,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T155,5,0,5,1,0,0,41.776156,-87.778927,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2404,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T155,1,0,1,0,0,0,41.776156,-87.778927,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2405,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T063,4,0,4,0,1,0,41.82561,-87.726549,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2406,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T115,29,0,389,0,1,0,41.673408,-87.599862,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2407,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T115,4,0,4,0,0,1,41.673408,-87.599862,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2408,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T115,50,0,942,1,0,0,41.673408,-87.599862,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2409,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T115,26,1,26,1,0,0,41.673408,-87.599862,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2410,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T138,17,0,21,0,1,0,41.72646500000001,-87.585413,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2411,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T138,31,0,60,1,0,0,41.72646500000001,-87.585413,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2412,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T138,2,0,2,0,0,0,41.72646500000001,-87.585413,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2413,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T200,8,0,8,0,1,0,41.678618,-87.559308,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2414,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T200,11,0,11,1,0,0,41.678618,-87.559308,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2415,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T206,1,0,1,0,1,0,41.737052,-87.54306700000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2416,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T206,1,0,1,0,0,0,41.737052,-87.54306700000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2417,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T209,5,0,5,0,1,0,41.740641,-87.546587,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2418,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T209,1,0,1,0,0,0,41.740641,-87.546587,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2419,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T212,2,0,2,0,1,0,41.680946,-87.535198,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2420,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T212,2,0,2,1,0,0,41.680946,-87.535198,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2421,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T215,4,0,4,0,1,0,41.686398,-87.531635,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2422,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T107,2,0,2,1,0,0,41.729669,-87.582699,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2423,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T128,5,0,5,0,1,0,41.704572,-87.56566600000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2424,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T128,5,0,5,1,0,0,41.704572,-87.56566600000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2425,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T078,1,0,1,0,1,0,41.775051,-87.65535600000003,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2426,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T099,2,0,2,0,1,0,41.733643,-87.55551,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2427,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T099,2,0,2,1,0,0,41.733643,-87.55551,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2428,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T100,1,0,1,0,1,0,41.717753,-87.531657,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2429,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T100,7,0,7,1,0,0,41.717753,-87.531657,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2430,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T102,1,0,1,0,1,0,41.750498,-87.605294,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2431,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T103,6,0,6,0,1,0,41.702724,-87.536497,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2432,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T103,2,0,2,1,0,0,41.702724,-87.536497,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2433,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T156,1,0,1,0,0,1,41.772846,-87.740029,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2434,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T156,2,0,2,1,0,0,41.772846,-87.740029,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2435,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T156,1,0,1,0,0,0,41.772846,-87.740029,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2436,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T157,1,0,1,0,1,0,41.825902,-87.667827,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2437,2,2007-09-19,76.0,0.0,30.09,3.5,25,56.13290899474556,T221,3,0,3,1,0,0,41.659112,-87.53869300000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2438,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T002,33,0,33,0,1,0,41.95469,-87.800991,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2439,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T002,41,0,41,1,0,0,41.95469,-87.800991,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2440,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T007,3,0,3,1,0,0,41.994991,-87.769279,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2441,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T015,5,0,5,1,0,0,41.974089,-87.824812,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2442,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T049,3,0,3,0,1,0,41.896282,-87.655232,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2443,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T049,2,0,2,1,0,0,41.896282,-87.655232,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2444,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T054,7,0,7,0,1,0,41.921965,-87.632085,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2445,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T054,2,0,2,1,0,0,41.921965,-87.632085,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2446,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T129,3,0,3,0,1,0,41.891126,-87.61156,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2447,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T129,1,0,1,0,0,0,41.891126,-87.61156,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2448,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T143,10,0,10,0,1,0,41.999129,-87.795585,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2449,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T143,1,0,1,1,0,0,41.999129,-87.795585,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2450,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T148,3,0,3,0,1,0,42.01743,-87.68776899999997,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2451,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T148,5,0,5,1,0,0,42.01743,-87.68776899999997,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2452,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T153,10,0,10,0,1,0,41.907645,-87.760886,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2453,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T009,3,0,3,0,1,0,41.98196400000001,-87.812827,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2454,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T009,29,0,29,1,0,0,41.98196400000001,-87.812827,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2455,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T011,2,0,2,1,0,0,41.944869,-87.832763,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2456,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T016,5,0,5,0,1,0,42.011601,-87.81150600000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2457,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T016,20,0,20,1,0,0,42.011601,-87.81150600000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2458,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T019,2,0,2,0,1,0,41.94983,-87.69845699999998,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2459,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T025,1,0,1,0,1,0,41.979243,-87.750938,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2460,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T025,3,0,3,1,0,0,41.979243,-87.750938,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2461,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T028,5,0,5,0,1,0,41.986921,-87.689778,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2462,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T028,1,0,1,0,0,1,41.986921,-87.689778,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2463,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T028,12,0,12,1,0,0,41.986921,-87.689778,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2464,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T033,9,0,9,0,1,0,41.906638,-87.701431,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2465,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T033,17,0,17,1,0,0,41.906638,-87.701431,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2466,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T141,1,0,1,0,1,0,41.961743,-87.76007,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2467,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T146,3,0,3,0,1,0,41.958271,-87.702575,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2468,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T146,2,0,2,1,0,0,41.958271,-87.702575,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2469,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T147,1,0,1,0,1,0,41.932094,-87.700117,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2470,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T150,3,0,3,0,1,0,42.006858,-87.675919,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2471,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T150,5,0,5,1,0,0,42.006858,-87.675919,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2472,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T150,1,0,1,0,0,0,42.006858,-87.675919,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2473,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T151,2,0,2,0,1,0,41.916265,-87.800515,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2474,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T151,22,0,22,1,0,0,41.916265,-87.800515,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2475,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T154,7,0,7,0,1,0,41.918705,-87.752329,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2476,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T154,1,0,1,1,0,0,41.918705,-87.752329,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2477,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T218,7,0,7,0,1,0,41.948167,-87.730698,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2478,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T218,4,0,4,1,0,0,41.948167,-87.730698,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2479,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T220,2,0,2,0,1,0,41.963976,-87.69181,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2480,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T003,6,0,6,0,1,0,41.964242,-87.757639,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2481,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T003,6,0,6,1,0,0,41.964242,-87.757639,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2482,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T006,3,0,3,0,1,0,41.990284,-87.797127,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2483,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T008,15,0,15,1,0,0,42.008314,-87.77792099999998,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2484,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T012,3,0,3,0,1,0,41.991429,-87.747113,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2485,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T012,1,0,1,0,0,1,41.991429,-87.747113,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2486,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T012,5,0,5,1,0,0,41.991429,-87.747113,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2487,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T037,5,0,5,1,0,0,41.921177,-87.79518,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2488,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T219,6,0,6,0,1,0,41.966987,-87.674677,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2489,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T219,2,0,2,1,0,0,41.966987,-87.674677,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2490,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T013,13,0,13,0,1,0,41.923738,-87.785288,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2491,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T013,6,0,6,1,0,0,41.923738,-87.785288,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2492,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T014,4,0,4,0,1,0,41.970248,-87.787992,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2493,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T014,5,0,5,1,0,0,41.970248,-87.787992,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2494,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T030,12,0,12,0,1,0,41.89923,-87.716788,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2495,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T030,5,0,5,1,0,0,41.89923,-87.716788,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2496,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T144,11,0,11,0,1,0,41.94016,-87.794896,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2497,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T144,1,0,1,1,0,0,41.94016,-87.794896,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2498,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T144,1,0,1,0,0,0,41.94016,-87.794896,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2499,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T160,6,0,6,0,1,0,41.903002,-87.68826700000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2500,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T160,1,0,1,1,0,0,41.903002,-87.68826700000002,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2501,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T005,2,0,2,0,1,0,41.942114,-87.776385,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2502,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T017,2,0,2,0,1,0,41.960616,-87.777189,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2503,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T004,23,0,23,1,0,0,41.96272800000001,-87.748367,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2504,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T039,2,0,2,1,0,0,41.911824,-87.726737,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2505,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T027,2,0,2,0,1,0,41.98480900000001,-87.728492,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2506,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T027,1,0,1,1,0,0,41.98480900000001,-87.728492,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2507,1,2007-09-24,79.0,0.0,29.99,11.4,19,58.48981682817403,T027,1,0,1,0,0,0,41.98480900000001,-87.728492,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2508,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T048,11,0,11,0,1,0,41.867108,-87.654224,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2509,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T048,5,0,5,1,0,0,41.867108,-87.654224,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2510,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T086,2,0,14,0,1,0,41.688324,-87.676709,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2511,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T086,1,0,4,1,0,0,41.688324,-87.676709,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2512,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T091,3,0,3,0,1,0,41.862292,-87.64886,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2513,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T096,17,0,17,0,1,0,41.731922,-87.677512,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2514,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T096,1,0,51,1,0,0,41.731922,-87.677512,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2515,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T159,1,0,1,0,1,0,41.732984,-87.649642,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2516,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T159,1,0,1,1,0,0,41.732984,-87.649642,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2517,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T031,3,0,3,0,1,0,41.801498,-87.763416,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2518,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T031,20,0,20,1,0,0,41.801498,-87.763416,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2519,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T089,2,0,2,0,1,0,41.723195,-87.64997,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2520,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T089,7,0,7,1,0,0,41.723195,-87.64997,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2521,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T090,3,0,3,1,0,0,41.868077,-87.666901,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2522,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T092,4,0,4,0,1,0,41.869216,-87.627561,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2523,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T092,3,0,3,1,0,0,41.869216,-87.627561,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2524,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T135,12,0,12,0,1,0,41.662014,-87.72460799999998,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2525,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T135,34,0,34,1,0,0,41.662014,-87.72460799999998,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2526,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T145,1,0,3,0,1,0,41.878114,-87.629798,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2527,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T152,1,0,1,1,0,0,41.846075,-87.716277,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2528,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T158,8,0,8,0,1,0,41.682587,-87.707973,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2529,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T158,4,0,4,1,0,0,41.682587,-87.707973,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
2530,2,2007-09-24,81.0,0.0,29.98,10.0,19,52.954480563271815,T162,2,0,2,0,1,0,41.725517,-87.61425799999998,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0
